Customer ID,Segment,ChurnRisk,Recency,Frequency,Monetary,ChurnProbability,Action
14455,At-Risk Loyal Customers,High Risk,431,4,628,98.70%,Personalised Recommendation
17392,At-Risk Loyal Customers,High Risk,306,3,627,98.70%,Personalised Recommendation
16792,At-Risk Loyal Customers,High Risk,281,5,623,98.60%,Personalised Recommendation
13301,At-Risk Loyal Customers,High Risk,103,4,618,97.30%,Personalised Recommendation
17639,At-Risk Loyal Customers,High Risk,275,6,615,98.60%,Personalised Recommendation
17035,At-Risk Loyal Customers,High Risk,245,4,614,98.70%,Personalised Recommendation
17209,At-Risk Loyal Customers,High Risk,648,3,612,98.70%,Personalised Recommendation
17325,At-Risk Loyal Customers,High Risk,279,3,610,98.70%,Personalised Recommendation
17707,At-Risk Loyal Customers,High Risk,184,8,609,97.90%,Personalised Recommendation
15717,At-Risk Loyal Customers,High Risk,233,5,607,98.60%,Personalised Recommendation
16780,At-Risk Loyal Customers,High Risk,99,3,606,97.20%,Personalised Recommendation
17845,At-Risk Loyal Customers,High Risk,554,4,598,98.60%,Personalised Recommendation
13684,At-Risk Loyal Customers,High Risk,285,4,597,98.60%,Personalised Recommendation
14746,At-Risk Loyal Customers,High Risk,405,4,594,98.60%,Personalised Recommendation
17098,At-Risk Loyal Customers,High Risk,381,3,591,98.70%,Personalised Recommendation
15160,At-Risk Loyal Customers,High Risk,356,4,589,98.60%,Personalised Recommendation
15624,At-Risk Loyal Customers,High Risk,116,4,588,97.00%,Personalised Recommendation
15918,At-Risk Loyal Customers,High Risk,190,3,583,98.20%,Personalised Recommendation
15959,At-Risk Loyal Customers,High Risk,681,3,579,97.70%,Personalised Recommendation
18039,At-Risk Loyal Customers,High Risk,373,4,579,98.60%,Personalised Recommendation
18262,At-Risk Loyal Customers,High Risk,139,3,578,97.20%,Personalised Recommendation
14053,At-Risk Loyal Customers,High Risk,123,4,572,97.00%,Personalised Recommendation
15920,At-Risk Loyal Customers,High Risk,153,9,572,93.50%,Personalised Recommendation
15691,At-Risk Loyal Customers,High Risk,251,4,571,98.60%,Personalised Recommendation
17122,At-Risk Loyal Customers,High Risk,118,4,570,97.00%,Personalised Recommendation
15917,At-Risk Loyal Customers,High Risk,247,5,561,98.40%,Personalised Recommendation
16707,At-Risk Loyal Customers,High Risk,399,4,551,98.30%,Personalised Recommendation
13948,At-Risk Loyal Customers,High Risk,360,4,549,98.30%,Personalised Recommendation
17580,At-Risk Loyal Customers,High Risk,252,5,545,98.10%,Personalised Recommendation
16927,At-Risk Loyal Customers,High Risk,115,3,543,96.60%,Personalised Recommendation
13785,At-Risk Loyal Customers,High Risk,428,4,542,98.30%,Personalised Recommendation
16060,At-Risk Loyal Customers,High Risk,400,3,542,98.40%,Personalised Recommendation
16647,At-Risk Loyal Customers,High Risk,169,4,542,96.60%,Personalised Recommendation
17524,At-Risk Loyal Customers,High Risk,360,3,539,98.40%,Personalised Recommendation
15890,At-Risk Loyal Customers,High Risk,394,5,536,98.10%,Personalised Recommendation
16935,At-Risk Loyal Customers,High Risk,381,3,535,98.40%,Personalised Recommendation
17765,At-Risk Loyal Customers,High Risk,158,4,531,96.60%,Personalised Recommendation
14616,At-Risk Loyal Customers,High Risk,242,5,528,98.10%,Personalised Recommendation
16421,At-Risk Loyal Customers,High Risk,375,3,526,98.40%,Personalised Recommendation
12956,At-Risk Loyal Customers,High Risk,305,4,522,98.30%,Personalised Recommendation
12977,At-Risk Loyal Customers,High Risk,155,4,518,96.30%,Personalised Recommendation
14949,At-Risk Loyal Customers,High Risk,468,4,515,98.30%,Personalised Recommendation
13642,At-Risk Loyal Customers,High Risk,215,4,515,97.70%,Personalised Recommendation
12897,At-Risk Loyal Customers,High Risk,204,4,514,97.70%,Personalised Recommendation
12361,At-Risk Loyal Customers,High Risk,286,4,511,98.30%,Personalised Recommendation
17110,At-Risk Loyal Customers,High Risk,164,3,511,96.90%,Personalised Recommendation
18203,At-Risk Loyal Customers,High Risk,156,4,504,96.30%,Personalised Recommendation
15881,At-Risk Loyal Customers,High Risk,311,5,501,98.10%,Personalised Recommendation
17256,At-Risk Loyal Customers,High Risk,106,5,499,96.00%,Personalised Recommendation
17923,At-Risk Loyal Customers,High Risk,281,3,497,98.40%,Personalised Recommendation
15278,At-Risk Loyal Customers,High Risk,561,4,496,98.30%,Personalised Recommendation
16977,At-Risk Loyal Customers,High Risk,394,4,496,98.30%,Personalised Recommendation
17995,At-Risk Loyal Customers,High Risk,281,3,495,98.40%,Personalised Recommendation
15447,At-Risk Loyal Customers,High Risk,330,5,493,98.10%,Personalised Recommendation
17996,At-Risk Loyal Customers,High Risk,379,3,482,98.50%,Personalised Recommendation
15780,At-Risk Loyal Customers,High Risk,183,3,475,98.00%,Personalised Recommendation
14322,At-Risk Loyal Customers,High Risk,428,4,474,98.40%,Personalised Recommendation
16473,At-Risk Loyal Customers,High Risk,164,4,471,96.90%,Personalised Recommendation
16390,At-Risk Loyal Customers,High Risk,536,3,468,98.50%,Personalised Recommendation
17067,At-Risk Loyal Customers,High Risk,724,3,455,98.70%,Personalised Recommendation
13489,At-Risk Loyal Customers,High Risk,104,4,450,94.10%,Personalised Recommendation
16939,At-Risk Loyal Customers,High Risk,488,3,449,97.40%,Personalised Recommendation
12788,At-Risk Loyal Customers,High Risk,462,4,445,97.20%,Personalised Recommendation
17807,At-Risk Loyal Customers,High Risk,394,3,438,97.40%,Personalised Recommendation
16888,At-Risk Loyal Customers,High Risk,400,3,437,97.40%,Personalised Recommendation
13413,At-Risk Loyal Customers,High Risk,639,6,429,97.20%,Personalised Recommendation
16324,At-Risk Loyal Customers,High Risk,127,3,429,95.10%,Personalised Recommendation
17740,At-Risk Loyal Customers,High Risk,388,6,427,97.20%,Personalised Recommendation
16913,At-Risk Loyal Customers,High Risk,289,3,424,97.70%,Personalised Recommendation
16832,At-Risk Loyal Customers,High Risk,183,5,418,96.30%,Personalised Recommendation
16816,At-Risk Loyal Customers,High Risk,102,4,417,94.70%,Personalised Recommendation
16356,At-Risk Loyal Customers,High Risk,197,6,416,96.30%,Personalised Recommendation
15960,At-Risk Loyal Customers,High Risk,373,4,411,97.50%,Personalised Recommendation
16998,At-Risk Loyal Customers,High Risk,149,5,402,94.20%,Personalised Recommendation
18048,At-Risk Loyal Customers,High Risk,202,3,402,96.90%,Personalised Recommendation
16538,At-Risk Loyal Customers,High Risk,540,3,400,97.70%,Personalised Recommendation
15577,At-Risk Loyal Customers,High Risk,150,5,398,94.20%,Personalised Recommendation
17918,At-Risk Loyal Customers,High Risk,500,3,396,97.70%,Personalised Recommendation
16868,At-Risk Loyal Customers,High Risk,393,3,393,97.70%,Personalised Recommendation
16827,At-Risk Loyal Customers,High Risk,392,5,392,97.20%,Personalised Recommendation
17753,At-Risk Loyal Customers,High Risk,463,4,391,97.50%,Personalised Recommendation
12889,At-Risk Loyal Customers,High Risk,380,4,385,97.50%,Personalised Recommendation
17804,At-Risk Loyal Customers,High Risk,375,3,385,97.70%,Personalised Recommendation
12651,At-Risk Loyal Customers,High Risk,334,4,378,97.50%,Personalised Recommendation
16544,At-Risk Loyal Customers,High Risk,519,4,377,97.50%,Personalised Recommendation
17912,At-Risk Loyal Customers,High Risk,309,6,376,97.20%,Personalised Recommendation
13187,At-Risk Loyal Customers,High Risk,336,4,367,97.50%,Personalised Recommendation
14962,At-Risk Loyal Customers,High Risk,270,4,367,97.50%,Personalised Recommendation
17536,At-Risk Loyal Customers,High Risk,176,3,365,96.90%,Personalised Recommendation
16378,At-Risk Loyal Customers,High Risk,246,3,363,97.70%,Personalised Recommendation
16259,At-Risk Loyal Customers,High Risk,409,3,362,97.70%,Personalised Recommendation
17945,At-Risk Loyal Customers,High Risk,696,3,360,98.00%,Personalised Recommendation
17200,At-Risk Loyal Customers,High Risk,386,4,357,97.50%,Personalised Recommendation
12845,At-Risk Loyal Customers,High Risk,266,4,354,97.50%,Personalised Recommendation
17780,At-Risk Loyal Customers,High Risk,666,3,353,97.90%,Personalised Recommendation
17542,At-Risk Loyal Customers,High Risk,269,3,342,97.70%,Personalised Recommendation
16234,At-Risk Loyal Customers,High Risk,475,3,333,97.70%,Personalised Recommendation
15512,At-Risk Loyal Customers,High Risk,155,4,332,93.60%,Personalised Recommendation
16436,At-Risk Loyal Customers,High Risk,667,3,329,97.90%,Personalised Recommendation
15869,At-Risk Loyal Customers,High Risk,276,3,324,97.70%,Personalised Recommendation
17440,At-Risk Loyal Customers,High Risk,156,4,324,93.60%,Personalised Recommendation
17991,At-Risk Loyal Customers,High Risk,224,3,321,97.70%,Personalised Recommendation
17408,At-Risk Loyal Customers,High Risk,162,3,316,94.50%,Personalised Recommendation
15873,At-Risk Loyal Customers,High Risk,499,4,314,97.50%,Personalised Recommendation
16050,At-Risk Loyal Customers,High Risk,173,3,301,94.50%,Personalised Recommendation
13346,At-Risk Loyal Customers,High Risk,462,6,299,97.20%,Personalised Recommendation
18018,At-Risk Loyal Customers,High Risk,107,4,298,93.60%,Personalised Recommendation
16890,At-Risk Loyal Customers,High Risk,476,3,285,97.70%,Personalised Recommendation
13080,At-Risk Loyal Customers,High Risk,178,4,281,96.60%,Personalised Recommendation
17808,At-Risk Loyal Customers,High Risk,548,4,263,97.50%,Personalised Recommendation
15852,At-Risk Loyal Customers,High Risk,186,3,257,96.90%,Personalised Recommendation
18002,At-Risk Loyal Customers,High Risk,375,4,250,97.50%,Personalised Recommendation
17185,At-Risk Loyal Customers,High Risk,591,3,229,97.70%,Personalised Recommendation
17026,At-Risk Loyal Customers,High Risk,184,3,209,96.90%,Personalised Recommendation
16866,At-Risk Loyal Customers,High Risk,140,3,208,94.10%,Personalised Recommendation
16112,At-Risk Loyal Customers,High Risk,142,4,196,93.60%,Personalised Recommendation
15359,At-Risk Loyal Customers,High Risk,662,8,181,96.90%,Personalised Recommendation
18037,At-Risk Loyal Customers,High Risk,153,15,167,79.00%,Personalised Recommendation
17960,At-Risk Loyal Customers,High Risk,170,3,135,94.20%,Personalised Recommendation
17763,At-Risk Loyal Customers,High Risk,262,4,86,83.60%,Personalised Recommendation
16446,Emerging Customers,Low Risk,0,2,168472,1.20%,Nurture -  Early Access Deal
15195,Emerging Customers,Low Risk,2,1,3861,1.40%,Nurture -  Early Access Deal
12950,Emerging Customers,Low Risk,1,3,1843,2.00%,Nurture -  Early Access Deal
12526,Emerging Customers,Low Risk,0,3,1317,1.70%,Nurture -  Early Access Deal
15471,Emerging Customers,Low Risk,1,3,1317,1.70%,Nurture -  Early Access Deal
12985,Emerging Customers,Low Risk,0,2,1239,2.20%,Nurture -  Early Access Deal
12673,Emerging Customers,Low Risk,4,3,1230,28.80%,Nurture -  Early Access Deal
13521,Emerging Customers,Low Risk,0,3,1094,1.50%,Nurture -  Early Access Deal
12716,Emerging Customers,Low Risk,3,2,1053,23.50%,Nurture -  Early Access Deal
17144,Emerging Customers,Low Risk,0,2,985,1.70%,Nurture -  Early Access Deal
14138,Emerging Customers,Low Risk,1,2,982,1.70%,Nurture -  Early Access Deal
12994,Emerging Customers,Low Risk,3,3,974,16.80%,Nurture -  Early Access Deal
15156,Emerging Customers,Low Risk,0,3,961,1.50%,Nurture -  Early Access Deal
14629,Emerging Customers,Low Risk,3,2,959,18.90%,Nurture -  Early Access Deal
14140,Emerging Customers,Low Risk,3,2,935,18.90%,Nurture -  Early Access Deal
15097,Emerging Customers,Low Risk,3,3,908,16.80%,Nurture -  Early Access Deal
12713,Emerging Customers,Low Risk,0,1,849,1.20%,Nurture -  Early Access Deal
14087,Emerging Customers,Low Risk,2,3,846,1.50%,Nurture -  Early Access Deal
15399,Emerging Customers,Low Risk,0,3,816,1.50%,Nurture -  Early Access Deal
12628,Emerging Customers,Low Risk,3,3,786,25.10%,Nurture -  Early Access Deal
13314,Emerging Customers,Low Risk,1,3,776,1.10%,Nurture -  Early Access Deal
15773,Emerging Customers,Low Risk,5,2,775,25.60%,Nurture -  Early Access Deal
15568,Emerging Customers,Low Risk,2,3,758,1.10%,Nurture -  Early Access Deal
13780,Emerging Customers,Low Risk,6,3,736,19.80%,Nurture -  Early Access Deal
12925,Emerging Customers,Low Risk,4,3,729,15.00%,Nurture -  Early Access Deal
15274,Emerging Customers,Low Risk,3,2,717,13.40%,Nurture -  Early Access Deal
15053,Emerging Customers,Low Risk,4,3,698,13.70%,Nurture -  Early Access Deal
13596,Emerging Customers,Low Risk,5,2,697,25.60%,Nurture -  Early Access Deal
12478,Emerging Customers,Low Risk,3,1,681,13.40%,Nurture -  Early Access Deal
14720,Emerging Customers,Low Risk,5,3,664,21.40%,Nurture -  Early Access Deal
12719,Emerging Customers,Low Risk,4,2,645,16.70%,Nurture -  Early Access Deal
13318,Emerging Customers,Low Risk,0,3,641,1.00%,Nurture -  Early Access Deal
14594,Emerging Customers,Low Risk,6,2,635,23.80%,Nurture -  Early Access Deal
14219,Emerging Customers,Low Risk,3,3,634,8.50%,Nurture -  Early Access Deal
13822,Emerging Customers,Low Risk,5,2,632,20.60%,Nurture -  Early Access Deal
17119,Emerging Customers,Low Risk,2,2,607,0.80%,Nurture -  Early Access Deal
13311,Emerging Customers,Low Risk,3,2,599,9.90%,Nurture -  Early Access Deal
14023,Emerging Customers,Low Risk,6,2,584,18.10%,Nurture -  Early Access Deal
15344,Emerging Customers,Low Risk,0,3,564,0.80%,Nurture -  Early Access Deal
17503,Emerging Customers,Low Risk,2,2,559,0.90%,Nurture -  Early Access Deal
16811,Emerging Customers,Low Risk,4,2,547,12.40%,Nurture -  Early Access Deal
15539,Emerging Customers,Low Risk,6,1,538,29.80%,Nurture -  Early Access Deal
16561,Emerging Customers,Low Risk,5,2,511,19.60%,Nurture -  Early Access Deal
15877,Emerging Customers,Low Risk,1,2,493,0.90%,Nurture -  Early Access Deal
13954,Emerging Customers,Low Risk,1,2,440,0.70%,Nurture -  Early Access Deal
16968,Emerging Customers,Low Risk,3,2,439,7.70%,Nurture -  Early Access Deal
12827,Emerging Customers,Low Risk,5,3,430,15.90%,Nurture -  Early Access Deal
17232,Emerging Customers,Low Risk,2,2,422,0.80%,Nurture -  Early Access Deal
15883,Emerging Customers,Low Risk,1,2,396,0.80%,Nurture -  Early Access Deal
13083,Emerging Customers,Low Risk,3,3,395,6.00%,Nurture -  Early Access Deal
17936,Emerging Customers,Low Risk,4,1,390,16.80%,Nurture -  Early Access Deal
17250,Emerging Customers,Low Risk,3,2,385,8.60%,Nurture -  Early Access Deal
16988,Emerging Customers,Low Risk,4,2,383,9.00%,Nurture -  Early Access Deal
13298,Emerging Customers,Low Risk,0,1,360,1.10%,Nurture -  Early Access Deal
13790,Emerging Customers,Low Risk,3,1,349,12.10%,Nurture -  Early Access Deal
17668,Emerging Customers,Low Risk,0,2,348,0.60%,Nurture -  Early Access Deal
15520,Emerging Customers,Low Risk,1,1,344,1.10%,Nurture -  Early Access Deal
17914,Emerging Customers,Low Risk,3,1,336,12.10%,Nurture -  Early Access Deal
16322,Emerging Customers,Low Risk,0,2,327,0.60%,Nurture -  Early Access Deal
12650,Emerging Customers,Low Risk,2,1,314,1.10%,Nurture -  Early Access Deal
15318,Emerging Customers,Low Risk,3,1,313,12.10%,Nurture -  Early Access Deal
17383,Emerging Customers,Low Risk,3,2,310,7.10%,Nurture -  Early Access Deal
16313,Emerging Customers,Low Risk,2,2,274,0.60%,Nurture -  Early Access Deal
14520,Emerging Customers,Low Risk,1,2,271,0.60%,Nurture -  Early Access Deal
12962,Emerging Customers,Low Risk,6,2,266,13.40%,Nurture -  Early Access Deal
13404,Emerging Customers,Low Risk,0,2,252,0.60%,Nurture -  Early Access Deal
18005,Emerging Customers,Low Risk,3,2,250,7.10%,Nurture -  Early Access Deal
14658,Emerging Customers,Low Risk,4,2,247,9.00%,Nurture -  Early Access Deal
16528,Emerging Customers,Low Risk,3,1,244,12.10%,Nurture -  Early Access Deal
15690,Emerging Customers,Low Risk,3,2,240,7.10%,Nurture -  Early Access Deal
18030,Emerging Customers,Low Risk,3,2,231,7.10%,Nurture -  Early Access Deal
14960,Emerging Customers,Low Risk,7,2,221,28.20%,Nurture -  Early Access Deal
13017,Emerging Customers,Low Risk,6,1,204,28.70%,Nurture -  Early Access Deal
14385,Emerging Customers,Low Risk,8,3,202,24.80%,Nurture -  Early Access Deal
13436,Emerging Customers,Low Risk,1,1,197,1.10%,Nurture -  Early Access Deal
18282,Emerging Customers,Low Risk,7,2,178,28.20%,Nurture -  Early Access Deal
14287,Emerging Customers,Low Risk,7,3,177,21.10%,Nurture -  Early Access Deal
13560,Emerging Customers,Low Risk,6,1,174,28.70%,Nurture -  Early Access Deal
12442,Emerging Customers,Low Risk,2,1,172,1.10%,Nurture -  Early Access Deal
12367,Emerging Customers,Low Risk,3,1,169,12.10%,Nurture -  Early Access Deal
14578,Emerging Customers,Low Risk,2,1,169,1.10%,Nurture -  Early Access Deal
14354,Emerging Customers,Low Risk,5,2,164,14.50%,Nurture -  Early Access Deal
18174,Emerging Customers,Low Risk,6,2,162,13.40%,Nurture -  Early Access Deal
18015,Emerging Customers,Low Risk,3,1,120,12.10%,Nurture -  Early Access Deal
16597,Emerging Customers,Low Risk,3,1,90,10.30%,Nurture -  Early Access Deal
16953,Emerging Customers,Low Risk,29,1,21,25.90%,Nurture -  Early Access Deal
13256,Emerging Customers,Low Risk,13,1,0,14.50%,Nurture -  Early Access Deal
13868,Emerging Customers,Medium Risk,6,2,3193,60.20%,Send Discount Code
12560,Emerging Customers,Medium Risk,4,3,2134,40.10%,Send Discount Code
14418,Emerging Customers,Medium Risk,3,3,1937,30.50%,Send Discount Code
14250,Emerging Customers,Medium Risk,6,3,1904,54.50%,Send Discount Code
14759,Emerging Customers,Medium Risk,4,3,1626,35.00%,Send Discount Code
12646,Emerging Customers,Medium Risk,4,2,1347,40.40%,Send Discount Code
14788,Emerging Customers,Medium Risk,6,3,1156,41.00%,Send Discount Code
12572,Emerging Customers,Medium Risk,8,2,1020,67.50%,Send Discount Code
12403,Emerging Customers,Medium Risk,49,2,1019,66.20%,Send Discount Code
16376,Emerging Customers,Medium Risk,8,2,987,59.20%,Send Discount Code
18156,Emerging Customers,Medium Risk,12,2,941,69.90%,Send Discount Code
15654,Emerging Customers,Medium Risk,8,2,923,59.20%,Send Discount Code
13255,Emerging Customers,Medium Risk,8,3,904,53.50%,Send Discount Code
17566,Emerging Customers,Medium Risk,7,2,901,51.80%,Send Discount Code
12953,Emerging Customers,Medium Risk,9,2,829,61.90%,Send Discount Code
15414,Emerging Customers,Medium Risk,9,3,775,48.90%,Send Discount Code
17466,Emerging Customers,Medium Risk,9,2,763,54.60%,Send Discount Code
14470,Emerging Customers,Medium Risk,11,3,712,54.90%,Send Discount Code
16364,Emerging Customers,Medium Risk,11,2,707,60.60%,Send Discount Code
13040,Emerging Customers,Medium Risk,8,2,677,49.50%,Send Discount Code
13496,Emerging Customers,Medium Risk,10,2,653,54.60%,Send Discount Code
15297,Emerging Customers,Medium Risk,9,3,642,48.90%,Send Discount Code
13525,Emerging Customers,Medium Risk,14,2,629,53.00%,Send Discount Code
13914,Emerging Customers,Medium Risk,11,2,626,53.70%,Send Discount Code
15634,Emerging Customers,Medium Risk,16,2,555,68.50%,Send Discount Code
14539,Emerging Customers,Medium Risk,15,2,537,51.50%,Send Discount Code
17458,Emerging Customers,Medium Risk,14,2,530,51.50%,Send Discount Code
15467,Emerging Customers,Medium Risk,8,3,525,37.20%,Send Discount Code
14954,Emerging Customers,Medium Risk,11,2,503,52.10%,Send Discount Code
16616,Emerging Customers,Medium Risk,14,2,500,51.50%,Send Discount Code
13428,Emerging Customers,Medium Risk,9,3,500,42.10%,Send Discount Code
13153,Emerging Customers,Medium Risk,5,1,486,31.90%,Send Discount Code
14335,Emerging Customers,Medium Risk,15,2,468,51.50%,Send Discount Code
15540,Emerging Customers,Medium Risk,10,2,461,43.40%,Send Discount Code
12375,Emerging Customers,Medium Risk,10,2,458,43.40%,Send Discount Code
18158,Emerging Customers,Medium Risk,8,2,453,50.50%,Send Discount Code
14784,Emerging Customers,Medium Risk,25,3,450,66.10%,Send Discount Code
18110,Emerging Customers,Medium Risk,19,2,435,66.50%,Send Discount Code
14581,Emerging Customers,Medium Risk,16,2,434,62.40%,Send Discount Code
13565,Emerging Customers,Medium Risk,18,3,415,56.30%,Send Discount Code
17767,Emerging Customers,Medium Risk,14,2,413,47.50%,Send Discount Code
12498,Emerging Customers,Medium Risk,20,3,404,56.30%,Send Discount Code
13673,Emerging Customers,Medium Risk,18,2,397,69.00%,Send Discount Code
17595,Emerging Customers,Medium Risk,11,2,389,48.20%,Send Discount Code
13899,Emerging Customers,Medium Risk,15,2,389,47.50%,Send Discount Code
17711,Emerging Customers,Medium Risk,10,2,385,42.10%,Send Discount Code
13657,Emerging Customers,Medium Risk,10,2,382,37.40%,Send Discount Code
14448,Emerging Customers,Medium Risk,8,2,375,32.70%,Send Discount Code
15949,Emerging Customers,Medium Risk,16,2,365,60.40%,Send Discount Code
13962,Emerging Customers,Medium Risk,21,3,363,57.10%,Send Discount Code
18040,Emerging Customers,Medium Risk,18,2,357,64.60%,Send Discount Code
13068,Emerging Customers,Medium Risk,9,2,344,37.40%,Send Discount Code
17301,Emerging Customers,Medium Risk,20,2,330,64.60%,Send Discount Code
15163,Emerging Customers,Medium Risk,17,2,304,64.60%,Send Discount Code
15054,Emerging Customers,Medium Risk,11,2,302,43.20%,Send Discount Code
16479,Emerging Customers,Medium Risk,9,2,301,37.40%,Send Discount Code
13739,Emerging Customers,Medium Risk,17,2,292,64.60%,Send Discount Code
17359,Emerging Customers,Medium Risk,10,2,284,37.40%,Send Discount Code
13058,Emerging Customers,Medium Risk,24,3,271,60.90%,Send Discount Code
13189,Emerging Customers,Medium Risk,18,2,261,64.60%,Send Discount Code
13960,Emerging Customers,Medium Risk,20,2,230,64.60%,Send Discount Code
13403,Emerging Customers,Medium Risk,17,3,230,51.30%,Send Discount Code
16666,Emerging Customers,Medium Risk,18,2,226,64.60%,Send Discount Code
16189,Emerging Customers,Medium Risk,15,2,215,42.60%,Send Discount Code
13978,Emerging Customers,Medium Risk,14,2,197,42.60%,Send Discount Code
14768,Emerging Customers,Medium Risk,16,2,193,60.40%,Send Discount Code
17737,Emerging Customers,Medium Risk,8,2,168,32.70%,Send Discount Code
16852,Emerging Customers,Medium Risk,9,2,145,37.40%,Send Discount Code
14836,Emerging Customers,Medium Risk,9,3,102,36.00%,Send Discount Code
16506,Emerging Customers,Medium Risk,19,2,90,31.20%,Send Discount Code
15603,Emerging Customers,Medium Risk,78,2,88,68.20%,Send Discount Code
14785,Emerging Customers,Medium Risk,9,2,77,38.90%,Send Discount Code
15516,Emerging Customers,Medium Risk,44,3,62,51.20%,Send Discount Code
14300,Emerging Customers,Medium Risk,18,1,43,66.40%,Send Discount Code
15744,Emerging Customers,Medium Risk,77,1,35,66.70%,Send Discount Code
15657,Emerging Customers,Medium Risk,22,1,30,43.10%,Send Discount Code
17986,Emerging Customers,Medium Risk,55,1,21,31.50%,Send Discount Code
16878,Emerging Customers,Medium Risk,83,1,13,45.00%,Send Discount Code
12357,Emerging Customers,High Risk,32,3,18288,97.40%,Low-Cost Re-engagement
12536,Emerging Customers,High Risk,42,3,12602,97.40%,Low-Cost Re-engagement
12497,Emerging Customers,High Risk,81,3,6248,98.40%,Low-Cost Re-engagement
13763,Emerging Customers,High Risk,62,3,5217,98.30%,Low-Cost Re-engagement
12752,Emerging Customers,High Risk,80,1,4367,96.30%,Low-Cost Re-engagement
16240,Emerging Customers,High Risk,23,2,3719,93.60%,Low-Cost Re-engagement
15113,Emerging Customers,High Risk,9,3,3609,73.40%,Low-Cost Re-engagement
15676,Emerging Customers,High Risk,18,3,3436,90.80%,Low-Cost Re-engagement
12456,Emerging Customers,High Risk,43,3,3181,97.40%,Low-Cost Re-engagement
14544,Emerging Customers,High Risk,23,3,2982,93.90%,Low-Cost Re-engagement
12438,Emerging Customers,High Risk,13,2,2907,83.40%,Low-Cost Re-engagement
14125,Emerging Customers,High Risk,10,3,2740,76.80%,Low-Cost Re-engagement
14756,Emerging Customers,High Risk,14,3,2654,82.20%,Low-Cost Re-engagement
13422,Emerging Customers,High Risk,63,1,2626,95.90%,Low-Cost Re-engagement
13344,Emerging Customers,High Risk,67,3,2544,98.30%,Low-Cost Re-engagement
12397,Emerging Customers,High Risk,35,2,2410,97.00%,Low-Cost Re-engagement
15341,Emerging Customers,High Risk,80,2,2403,98.20%,Low-Cost Re-engagement
17313,Emerging Customers,High Risk,30,1,2329,97.00%,Low-Cost Re-engagement
13091,Emerging Customers,High Risk,27,3,2322,95.30%,Low-Cost Re-engagement
13814,Emerging Customers,High Risk,91,3,2257,98.20%,Low-Cost Re-engagement
13365,Emerging Customers,High Risk,33,2,2225,97.00%,Low-Cost Re-engagement
14212,Emerging Customers,High Risk,89,2,2190,98.20%,Low-Cost Re-engagement
13224,Emerging Customers,High Risk,59,2,2156,98.10%,Low-Cost Re-engagement
13517,Emerging Customers,High Risk,59,3,2128,98.10%,Low-Cost Re-engagement
17846,Emerging Customers,High Risk,84,1,2033,94.40%,Low-Cost Re-engagement
15478,Emerging Customers,High Risk,39,3,2025,97.00%,Low-Cost Re-engagement
15531,Emerging Customers,High Risk,7,2,2007,72.90%,Low-Cost Re-engagement
14014,Emerging Customers,High Risk,76,3,1948,98.20%,Low-Cost Re-engagement
12531,Emerging Customers,High Risk,14,2,1933,82.30%,Low-Cost Re-engagement
12762,Emerging Customers,High Risk,7,2,1899,72.90%,Low-Cost Re-engagement
15678,Emerging Customers,High Risk,52,3,1894,97.00%,Low-Cost Re-engagement
14887,Emerging Customers,High Risk,78,1,1862,97.90%,Low-Cost Re-engagement
14305,Emerging Customers,High Risk,70,3,1859,98.20%,Low-Cost Re-engagement
12694,Emerging Customers,High Risk,69,3,1843,98.20%,Low-Cost Re-engagement
17919,Emerging Customers,High Risk,87,2,1840,98.20%,Low-Cost Re-engagement
14893,Emerging Customers,High Risk,9,3,1810,76.60%,Low-Cost Re-engagement
12784,Emerging Customers,High Risk,8,3,1805,71.60%,Low-Cost Re-engagement
13375,Emerging Customers,High Risk,88,2,1792,98.20%,Low-Cost Re-engagement
16380,Emerging Customers,High Risk,60,1,1781,97.80%,Low-Cost Re-engagement
14387,Emerging Customers,High Risk,32,3,1771,97.00%,Low-Cost Re-engagement
16751,Emerging Customers,High Risk,30,1,1765,97.00%,Low-Cost Re-engagement
12425,Emerging Customers,High Risk,77,2,1741,98.20%,Low-Cost Re-engagement
13363,Emerging Customers,High Risk,17,3,1724,89.70%,Low-Cost Re-engagement
15947,Emerging Customers,High Risk,82,1,1708,98.20%,Low-Cost Re-engagement
12847,Emerging Customers,High Risk,21,2,1637,91.50%,Low-Cost Re-engagement
12398,Emerging Customers,High Risk,45,1,1636,98.40%,Low-Cost Re-engagement
14164,Emerging Customers,High Risk,70,2,1632,98.10%,Low-Cost Re-engagement
14937,Emerging Customers,High Risk,56,3,1622,98.00%,Low-Cost Re-engagement
12607,Emerging Customers,High Risk,59,1,1580,98.10%,Low-Cost Re-engagement
13186,Emerging Customers,High Risk,39,3,1576,97.00%,Low-Cost Re-engagement
17977,Emerging Customers,High Risk,28,2,1566,95.20%,Low-Cost Re-engagement
16491,Emerging Customers,High Risk,46,2,1533,97.00%,Low-Cost Re-engagement
14567,Emerging Customers,High Risk,56,2,1530,98.00%,Low-Cost Re-engagement
13810,Emerging Customers,High Risk,28,3,1499,95.20%,Low-Cost Re-engagement
14894,Emerging Customers,High Risk,84,3,1493,98.10%,Low-Cost Re-engagement
15427,Emerging Customers,High Risk,32,3,1483,97.00%,Low-Cost Re-engagement
15630,Emerging Customers,High Risk,44,3,1481,97.00%,Low-Cost Re-engagement
