Customer ID,Segment,ChurnRisk,Recency,Frequency,Monetary,ChurnProbability,Action
17306,High Value Customers,High Risk,10,21,9782,91.20%, Urgent Win-Back Email
13018,High Value Customers,High Risk,15,35,9763,95.40%, Urgent Win-Back Email
12380,High Value Customers,High Risk,21,11,9676,95.40%, Urgent Win-Back Email
13999,High Value Customers,High Risk,9,29,9502,91.50%, Urgent Win-Back Email
13174,High Value Customers,High Risk,15,12,9495,92.70%, Urgent Win-Back Email
14146,High Value Customers,High Risk,8,12,9450,86.80%, Urgent Win-Back Email
15727,High Value Customers,High Risk,16,15,9446,95.80%, Urgent Win-Back Email
13758,High Value Customers,High Risk,11,15,9417,93.60%, Urgent Win-Back Email
15981,High Value Customers,High Risk,24,21,9363,97.00%, Urgent Win-Back Email
15570,High Value Customers,High Risk,6,25,9311,82.70%, Urgent Win-Back Email
15249,High Value Customers,High Risk,31,18,9266,98.60%, Urgent Win-Back Email
14367,High Value Customers,High Risk,7,16,9262,87.10%, Urgent Win-Back Email
13448,High Value Customers,High Risk,16,13,9241,95.80%, Urgent Win-Back Email
14292,High Value Customers,High Risk,7,16,9226,87.10%, Urgent Win-Back Email
16700,High Value Customers,High Risk,8,25,9168,89.30%, Urgent Win-Back Email
17068,High Value Customers,High Risk,11,47,9161,94.90%, Urgent Win-Back Email
16709,High Value Customers,High Risk,84,14,9087,99.20%, Urgent Win-Back Email
15939,High Value Customers,High Risk,89,16,9060,99.20%, Urgent Win-Back Email
17576,High Value Customers,High Risk,7,41,9057,89.50%, Urgent Win-Back Email
16186,High Value Customers,High Risk,22,26,9026,97.60%, Urgent Win-Back Email
15150,High Value Customers,High Risk,16,13,9001,95.80%, Urgent Win-Back Email
13555,High Value Customers,High Risk,73,13,8999,99.20%, Urgent Win-Back Email
16722,High Value Customers,High Risk,16,22,8989,95.80%, Urgent Win-Back Email
15903,High Value Customers,High Risk,9,12,8940,88.30%, Urgent Win-Back Email
12359,High Value Customers,High Risk,57,10,8936,98.70%, Urgent Win-Back Email
14709,High Value Customers,High Risk,14,25,8886,95.40%, Urgent Win-Back Email
17396,High Value Customers,High Risk,38,14,8807,98.60%, Urgent Win-Back Email
13047,High Value Customers,High Risk,31,24,8795,98.90%, Urgent Win-Back Email
16532,High Value Customers,High Risk,17,5,8757,88.80%, Urgent Win-Back Email
18041,High Value Customers,High Risk,11,38,8752,94.90%, Urgent Win-Back Email
12957,High Value Customers,High Risk,9,13,8707,89.40%, Urgent Win-Back Email
15955,High Value Customers,High Risk,23,22,8658,97.00%, Urgent Win-Back Email
15497,High Value Customers,High Risk,17,9,8657,94.60%, Urgent Win-Back Email
13148,High Value Customers,High Risk,28,26,8622,98.40%, Urgent Win-Back Email
16945,High Value Customers,High Risk,21,33,8548,97.10%, Urgent Win-Back Email
15281,High Value Customers,High Risk,58,16,8544,99.10%, Urgent Win-Back Email
15270,High Value Customers,High Risk,15,21,8525,94.20%, Urgent Win-Back Email
15786,High Value Customers,High Risk,45,5,8515,97.00%, Urgent Win-Back Email
12798,High Value Customers,High Risk,9,4,8511,71.00%, Urgent Win-Back Email
13209,High Value Customers,High Risk,29,13,8510,98.00%, Urgent Win-Back Email
14286,High Value Customers,High Risk,23,7,8480,93.10%, Urgent Win-Back Email
18139,High Value Customers,High Risk,17,6,8438,88.80%, Urgent Win-Back Email
14057,High Value Customers,High Risk,23,22,8409,97.00%, Urgent Win-Back Email
17611,High Value Customers,High Risk,6,28,8372,82.70%, Urgent Win-Back Email
14676,High Value Customers,High Risk,30,12,8357,97.40%, Urgent Win-Back Email
12637,High Value Customers,High Risk,66,12,8340,98.90%, Urgent Win-Back Email
15034,High Value Customers,High Risk,15,14,8313,94.20%, Urgent Win-Back Email
15998,High Value Customers,High Risk,36,16,8308,98.60%, Urgent Win-Back Email
17686,High Value Customers,High Risk,6,9,8297,79.00%, Urgent Win-Back Email
14030,High Value Customers,High Risk,17,20,8262,96.20%, Urgent Win-Back Email
14525,High Value Customers,High Risk,19,17,8241,96.20%, Urgent Win-Back Email
17365,High Value Customers,High Risk,12,15,8225,93.60%, Urgent Win-Back Email
13381,High Value Customers,High Risk,31,12,8224,98.30%, Urgent Win-Back Email
13139,High Value Customers,High Risk,15,8,8203,81.60%, Urgent Win-Back Email
15544,High Value Customers,High Risk,8,20,8162,86.80%, Urgent Win-Back Email
17426,High Value Customers,High Risk,7,13,8078,87.10%, Urgent Win-Back Email
16767,High Value Customers,High Risk,30,15,8074,98.00%, Urgent Win-Back Email
16670,High Value Customers,High Risk,16,20,8030,95.80%, Urgent Win-Back Email
16556,High Value Customers,High Risk,66,17,8013,99.10%, Urgent Win-Back Email
15299,High Value Customers,High Risk,66,10,7992,98.70%, Urgent Win-Back Email
12428,High Value Customers,High Risk,25,9,7956,97.10%, Urgent Win-Back Email
14159,High Value Customers,High Risk,19,20,7938,96.20%, Urgent Win-Back Email
16303,High Value Customers,High Risk,25,7,7928,95.30%, Urgent Win-Back Email
12867,High Value Customers,High Risk,25,13,7913,98.00%, Urgent Win-Back Email
13871,High Value Customers,High Risk,22,17,7886,97.00%, Urgent Win-Back Email
12757,High Value Customers,High Risk,15,13,7857,94.20%, Urgent Win-Back Email
15622,High Value Customers,High Risk,42,17,7853,98.60%, Urgent Win-Back Email
15046,High Value Customers,High Risk,8,25,7812,89.30%, Urgent Win-Back Email
14800,High Value Customers,High Risk,47,17,7774,98.60%, Urgent Win-Back Email
17739,High Value Customers,High Risk,11,18,7731,93.60%, Urgent Win-Back Email
14688,High Value Customers,High Risk,7,28,7714,89.50%, Urgent Win-Back Email
13137,High Value Customers,High Risk,10,16,7713,91.20%, Urgent Win-Back Email
17696,High Value Customers,High Risk,37,27,7680,98.90%, Urgent Win-Back Email
14175,High Value Customers,High Risk,59,8,7679,98.30%, Urgent Win-Back Email
13141,High Value Customers,High Risk,84,17,7669,99.20%, Urgent Win-Back Email
15301,High Value Customers,High Risk,50,17,7603,98.60%, Urgent Win-Back Email
13373,High Value Customers,High Risk,60,6,7587,98.20%, Urgent Win-Back Email
15179,High Value Customers,High Risk,17,13,7492,96.20%, Urgent Win-Back Email
12429,High Value Customers,High Risk,8,8,7486,77.50%, Urgent Win-Back Email
13815,High Value Customers,High Risk,21,8,7476,92.40%, Urgent Win-Back Email
16242,High Value Customers,High Risk,7,14,7474,87.10%, Urgent Win-Back Email
17690,High Value Customers,High Risk,29,20,7448,98.00%, Urgent Win-Back Email
16570,High Value Customers,High Risk,14,20,7434,94.20%, Urgent Win-Back Email
14243,High Value Customers,High Risk,8,17,7431,86.80%, Urgent Win-Back Email
16253,High Value Customers,High Risk,66,7,7310,98.20%, Urgent Win-Back Email
17965,High Value Customers,High Risk,37,29,7241,98.90%, Urgent Win-Back Email
16729,High Value Customers,High Risk,37,21,7240,98.60%, Urgent Win-Back Email
14092,High Value Customers,High Risk,7,24,7229,89.50%, Urgent Win-Back Email
17231,High Value Customers,High Risk,11,25,7197,94.90%, Urgent Win-Back Email
16745,High Value Customers,High Risk,86,17,7194,99.20%, Urgent Win-Back Email
12712,High Value Customers,High Risk,28,21,7194,98.00%, Urgent Win-Back Email
13451,High Value Customers,High Risk,25,11,7191,97.40%, Urgent Win-Back Email
15950,High Value Customers,High Risk,31,10,7181,98.10%, Urgent Win-Back Email
14841,High Value Customers,High Risk,52,14,7163,98.60%, Urgent Win-Back Email
13983,High Value Customers,High Risk,29,21,7108,98.00%, Urgent Win-Back Email
15521,High Value Customers,High Risk,39,16,7107,98.60%, Urgent Win-Back Email
17769,High Value Customers,High Risk,12,17,7103,93.60%, Urgent Win-Back Email
16938,High Value Customers,High Risk,8,9,7043,86.80%, Urgent Win-Back Email
13183,High Value Customers,High Risk,7,15,7036,71.70%, Urgent Win-Back Email
17975,High Value Customers,High Risk,14,24,7029,95.40%, Urgent Win-Back Email
13831,High Value Customers,High Risk,15,18,7024,94.20%, Urgent Win-Back Email
16717,High Value Customers,High Risk,23,14,6986,97.00%, Urgent Win-Back Email
13552,High Value Customers,High Risk,65,22,6979,99.10%, Urgent Win-Back Email
15674,High Value Customers,High Risk,72,13,6948,99.20%, Urgent Win-Back Email
16265,High Value Customers,High Risk,8,12,6935,76.90%, Urgent Win-Back Email
16187,High Value Customers,High Risk,31,15,6911,98.60%, Urgent Win-Back Email
13520,High Value Customers,High Risk,58,11,6909,98.90%, Urgent Win-Back Email
16170,High Value Customers,High Risk,50,20,6869,98.60%, Urgent Win-Back Email
15129,High Value Customers,High Risk,49,23,6860,98.60%, Urgent Win-Back Email
12613,High Value Customers,High Risk,56,10,6835,98.70%, Urgent Win-Back Email
12830,High Value Customers,High Risk,37,6,6815,97.30%, Urgent Win-Back Email
16145,High Value Customers,High Risk,8,19,6805,76.90%, Urgent Win-Back Email
13993,High Value Customers,High Risk,42,19,6776,98.60%, Urgent Win-Back Email
18118,High Value Customers,High Risk,10,29,6733,93.00%, Urgent Win-Back Email
17838,High Value Customers,High Risk,26,13,6723,98.00%, Urgent Win-Back Email
12779,High Value Customers,High Risk,37,14,6722,98.60%, Urgent Win-Back Email
15321,High Value Customers,High Risk,70,12,6710,98.90%, Urgent Win-Back Email
14844,High Value Customers,High Risk,63,10,6702,98.70%, Urgent Win-Back Email
14388,High Value Customers,High Risk,9,16,6701,89.40%, Urgent Win-Back Email
16497,High Value Customers,High Risk,49,23,6695,98.60%, Urgent Win-Back Email
13384,High Value Customers,High Risk,30,11,6681,97.40%, Urgent Win-Back Email
17700,High Value Customers,High Risk,16,14,6680,95.80%, Urgent Win-Back Email
14440,High Value Customers,High Risk,7,13,6639,71.70%, Urgent Win-Back Email
12626,High Value Customers,High Risk,22,9,6620,95.80%, Urgent Win-Back Email
17819,High Value Customers,High Risk,71,12,6613,98.90%, Urgent Win-Back Email
15514,High Value Customers,High Risk,11,18,6599,93.60%, Urgent Win-Back Email
15980,High Value Customers,High Risk,88,7,6594,98.30%, Urgent Win-Back Email
12843,High Value Customers,High Risk,65,30,6588,99.30%, Urgent Win-Back Email
13015,High Value Customers,High Risk,52,11,6586,98.30%, Urgent Win-Back Email
12836,High Value Customers,High Risk,58,15,6586,99.10%, Urgent Win-Back Email
13883,High Value Customers,High Risk,10,15,6560,91.20%, Urgent Win-Back Email
14766,High Value Customers,High Risk,7,11,6556,71.70%, Urgent Win-Back Email
16655,High Value Customers,High Risk,17,13,6548,96.20%, Urgent Win-Back Email
14221,High Value Customers,High Risk,41,17,6517,98.60%, Urgent Win-Back Email
17873,High Value Customers,High Risk,79,18,6516,99.20%, Urgent Win-Back Email
12823,High Value Customers,High Risk,74,18,6502,99.20%, Urgent Win-Back Email
17419,High Value Customers,High Risk,10,18,6501,91.20%, Urgent Win-Back Email
18061,High Value Customers,High Risk,21,28,6489,97.10%, Urgent Win-Back Email
13317,High Value Customers,High Risk,65,19,6486,99.10%, Urgent Win-Back Email
16940,High Value Customers,High Risk,51,8,6428,97.50%, Urgent Win-Back Email
15673,High Value Customers,High Risk,87,9,6415,98.80%, Urgent Win-Back Email
12656,High Value Customers,High Risk,16,8,6408,89.80%, Urgent Win-Back Email
14390,High Value Customers,High Risk,9,13,6400,89.40%, Urgent Win-Back Email
18094,High Value Customers,High Risk,81,13,6392,99.20%, Urgent Win-Back Email
12406,High Value Customers,High Risk,21,5,6390,91.70%, Urgent Win-Back Email
12356,High Value Customers,High Risk,22,6,6374,93.80%, Urgent Win-Back Email
12484,High Value Customers,High Risk,32,12,6370,98.30%, Urgent Win-Back Email
14227,High Value Customers,High Risk,25,15,6369,98.00%, Urgent Win-Back Email
13590,High Value Customers,High Risk,10,18,6350,91.20%, Urgent Win-Back Email
16710,High Value Customers,High Risk,18,22,6349,96.20%, Urgent Win-Back Email
17799,High Value Customers,High Risk,21,20,6342,96.40%, Urgent Win-Back Email
14180,High Value Customers,High Risk,10,33,6319,93.00%, Urgent Win-Back Email
13654,High Value Customers,High Risk,42,11,6308,98.30%, Urgent Win-Back Email
13136,High Value Customers,High Risk,55,13,6275,99.10%, Urgent Win-Back Email
16735,High Value Customers,High Risk,78,14,6271,99.20%, Urgent Win-Back Email
13334,High Value Customers,High Risk,81,5,6264,98.30%, Urgent Win-Back Email
14004,High Value Customers,High Risk,42,11,6258,98.30%, Urgent Win-Back Email
16156,High Value Customers,High Risk,8,20,6218,76.90%, Urgent Win-Back Email
14530,High Value Customers,High Risk,25,16,6197,98.00%, Urgent Win-Back Email
14852,High Value Customers,High Risk,57,18,6147,99.10%, Urgent Win-Back Email
17669,High Value Customers,High Risk,42,10,6142,98.10%, Urgent Win-Back Email
13266,High Value Customers,High Risk,10,19,6135,91.20%, Urgent Win-Back Email
17509,High Value Customers,High Risk,57,8,6115,98.40%, Urgent Win-Back Email
12664,High Value Customers,High Risk,7,11,6070,71.70%, Urgent Win-Back Email
17625,High Value Customers,High Risk,17,8,6068,90.50%, Urgent Win-Back Email
14535,High Value Customers,High Risk,59,9,6031,98.70%, Urgent Win-Back Email
13658,High Value Customers,High Risk,9,9,6026,88.30%, Urgent Win-Back Email
15755,High Value Customers,High Risk,9,17,5993,89.40%, Urgent Win-Back Email
15785,High Value Customers,High Risk,32,16,5970,98.60%, Urgent Win-Back Email
12500,High Value Customers,High Risk,22,19,5955,97.00%, Urgent Win-Back Email
14257,High Value Customers,High Risk,63,9,5954,98.70%, Urgent Win-Back Email
17685,High Value Customers,High Risk,16,12,5943,94.70%, Urgent Win-Back Email
15971,High Value Customers,High Risk,17,18,5903,96.20%, Urgent Win-Back Email
16011,High Value Customers,High Risk,7,29,5880,76.30%, Urgent Win-Back Email
12455,High Value Customers,High Risk,72,10,5880,98.80%, Urgent Win-Back Email
14112,High Value Customers,High Risk,22,13,5835,97.00%, Urgent Win-Back Email
12910,High Value Customers,High Risk,22,13,5797,97.00%, Urgent Win-Back Email
17069,High Value Customers,High Risk,27,14,5794,98.00%, Urgent Win-Back Email
18075,High Value Customers,High Risk,22,20,5783,97.00%, Urgent Win-Back Email
17672,High Value Customers,High Risk,49,7,5779,97.20%, Urgent Win-Back Email
15485,High Value Customers,High Risk,29,7,5772,95.60%, Urgent Win-Back Email
14099,High Value Customers,High Risk,15,20,5766,94.20%, Urgent Win-Back Email
17863,High Value Customers,High Risk,58,12,5745,98.90%, Urgent Win-Back Email
16316,High Value Customers,High Risk,63,13,5745,99.10%, Urgent Win-Back Email
13771,High Value Customers,High Risk,63,9,5729,98.70%, Urgent Win-Back Email
16409,High Value Customers,High Risk,35,12,5709,98.30%, Urgent Win-Back Email
16607,High Value Customers,High Risk,17,25,5707,97.00%, Urgent Win-Back Email
16279,High Value Customers,High Risk,20,9,5705,94.60%, Urgent Win-Back Email
17651,High Value Customers,High Risk,11,16,5704,93.60%, Urgent Win-Back Email
13157,High Value Customers,High Risk,48,9,5687,98.10%, Urgent Win-Back Email
12727,High Value Customers,High Risk,10,10,5680,89.00%, Urgent Win-Back Email
12633,High Value Customers,High Risk,58,7,5678,98.20%, Urgent Win-Back Email
13901,High Value Customers,High Risk,71,15,5676,99.20%, Urgent Win-Back Email
13842,High Value Customers,High Risk,58,18,5630,99.10%, Urgent Win-Back Email
18145,High Value Customers,High Risk,12,11,5618,92.00%, Urgent Win-Back Email
16003,High Value Customers,High Risk,29,10,5614,97.10%, Urgent Win-Back Email
17059,High Value Customers,High Risk,29,9,5603,97.10%, Urgent Win-Back Email
17092,High Value Customers,High Risk,49,11,5595,98.30%, Urgent Win-Back Email
15228,High Value Customers,High Risk,65,6,5580,98.20%, Urgent Win-Back Email
17203,High Value Customers,High Risk,35,10,5576,98.10%, Urgent Win-Back Email
15527,High Value Customers,High Risk,18,23,5576,96.20%, Urgent Win-Back Email
14732,High Value Customers,High Risk,7,19,5517,71.70%, Urgent Win-Back Email
13115,High Value Customers,High Risk,11,10,5495,92.00%, Urgent Win-Back Email
16609,High Value Customers,High Risk,14,7,5493,80.90%, Urgent Win-Back Email
16992,High Value Customers,High Risk,10,13,5476,91.20%, Urgent Win-Back Email
17512,High Value Customers,High Risk,28,18,5468,98.00%, Urgent Win-Back Email
12480,High Value Customers,High Risk,27,7,5465,95.60%, Urgent Win-Back Email
14713,High Value Customers,High Risk,8,21,5419,76.90%, Urgent Win-Back Email
14626,High Value Customers,High Risk,23,11,5411,96.20%, Urgent Win-Back Email
17719,High Value Customers,High Risk,37,15,5396,98.60%, Urgent Win-Back Email
17612,High Value Customers,High Risk,52,18,5395,98.60%, Urgent Win-Back Email
16008,High Value Customers,High Risk,23,15,5384,97.00%, Urgent Win-Back Email
13014,High Value Customers,High Risk,10,11,5381,89.00%, Urgent Win-Back Email
13495,High Value Customers,High Risk,7,10,5374,71.70%, Urgent Win-Back Email
13975,High Value Customers,High Risk,30,12,5359,97.40%, Urgent Win-Back Email
12708,High Value Customers,High Risk,29,18,5314,98.00%, Urgent Win-Back Email
15394,High Value Customers,High Risk,9,11,5287,88.30%, Urgent Win-Back Email
15152,High Value Customers,High Risk,9,14,5264,89.40%, Urgent Win-Back Email
15722,High Value Customers,High Risk,35,11,5258,98.30%, Urgent Win-Back Email
13931,High Value Customers,High Risk,95,11,5257,98.90%, Urgent Win-Back Email
13107,High Value Customers,High Risk,43,9,5253,98.10%, Urgent Win-Back Email
17061,High Value Customers,High Risk,73,11,5232,98.90%, Urgent Win-Back Email
12422,High Value Customers,High Risk,95,17,5232,99.20%, Urgent Win-Back Email
15606,High Value Customers,High Risk,60,17,5231,99.10%, Urgent Win-Back Email
17084,High Value Customers,High Risk,34,3,5203,97.40%, Urgent Win-Back Email
17213,High Value Customers,High Risk,39,13,5182,98.60%, Urgent Win-Back Email
17663,High Value Customers,High Risk,25,17,5176,98.00%, Urgent Win-Back Email
17157,High Value Customers,High Risk,7,19,5152,71.70%, Urgent Win-Back Email
16153,High Value Customers,High Risk,49,11,5133,98.30%, Urgent Win-Back Email
12483,High Value Customers,High Risk,16,19,5121,95.80%, Urgent Win-Back Email
16308,High Value Customers,High Risk,37,7,5120,97.20%, Urgent Win-Back Email
13329,High Value Customers,High Risk,31,8,5113,97.50%, Urgent Win-Back Email
15529,High Value Customers,High Risk,22,12,5112,96.20%, Urgent Win-Back Email
17519,High Value Customers,High Risk,16,15,5109,95.80%, Urgent Win-Back Email
13523,High Value Customers,High Risk,32,6,5102,97.30%, Urgent Win-Back Email
12594,High Value Customers,High Risk,37,15,5090,98.60%, Urgent Win-Back Email
15367,High Value Customers,High Risk,56,11,5081,98.90%, Urgent Win-Back Email
13634,High Value Customers,High Risk,32,16,5073,98.60%, Urgent Win-Back Email
14307,High Value Customers,High Risk,88,10,5071,98.80%, Urgent Win-Back Email
16686,High Value Customers,High Risk,46,16,5071,98.60%, Urgent Win-Back Email
12395,High Value Customers,High Risk,18,15,5067,96.20%, Urgent Win-Back Email
12432,High Value Customers,High Risk,42,5,5059,97.30%, Urgent Win-Back Email
18144,High Value Customers,High Risk,7,19,5058,71.70%, Urgent Win-Back Email
17802,High Value Customers,High Risk,81,10,5053,98.80%, Urgent Win-Back Email
17469,High Value Customers,High Risk,15,17,5051,94.20%, Urgent Win-Back Email
12600,High Value Customers,High Risk,28,21,5044,98.00%, Urgent Win-Back Email
12759,High Value Customers,High Risk,51,8,5021,97.50%, Urgent Win-Back Email
17758,High Value Customers,High Risk,18,12,5013,95.10%, Urgent Win-Back Email
12444,High Value Customers,High Risk,20,5,5005,89.80%, Urgent Win-Back Email
14209,High Value Customers,High Risk,10,15,4993,91.20%, Urgent Win-Back Email
14639,High Value Customers,High Risk,51,9,4979,98.10%, Urgent Win-Back Email
13198,High Value Customers,High Risk,9,8,4974,74.90%, Urgent Win-Back Email
12562,High Value Customers,High Risk,7,9,4967,71.70%, Urgent Win-Back Email
17596,High Value Customers,High Risk,22,13,4921,97.00%, Urgent Win-Back Email
14970,High Value Customers,High Risk,67,12,4919,98.90%, Urgent Win-Back Email
16255,High Value Customers,High Risk,16,15,4907,95.80%, Urgent Win-Back Email
17314,High Value Customers,High Risk,24,17,4904,97.00%, Urgent Win-Back Email
16986,High Value Customers,High Risk,29,11,4889,97.40%, Urgent Win-Back Email
14107,High Value Customers,High Risk,51,11,4877,98.30%, Urgent Win-Back Email
17652,High Value Customers,High Risk,24,12,4868,96.20%, Urgent Win-Back Email
13562,High Value Customers,High Risk,81,8,4838,98.50%, Urgent Win-Back Email
17191,High Value Customers,High Risk,27,15,4836,98.00%, Urgent Win-Back Email
12449,High Value Customers,High Risk,21,6,4836,91.70%, Urgent Win-Back Email
13875,High Value Customers,High Risk,53,14,4814,98.60%, Urgent Win-Back Email
13124,High Value Customers,High Risk,89,4,4782,98.40%, Urgent Win-Back Email
13988,High Value Customers,High Risk,19,8,4758,90.50%, Urgent Win-Back Email
17082,High Value Customers,High Risk,32,6,4732,97.30%, Urgent Win-Back Email
14235,High Value Customers,High Risk,74,9,4718,98.80%, Urgent Win-Back Email
12589,High Value Customers,High Risk,28,8,4696,96.10%, Urgent Win-Back Email
17050,High Value Customers,High Risk,95,11,4692,98.90%, Urgent Win-Back Email
15410,High Value Customers,High Risk,83,10,4686,98.80%, Urgent Win-Back Email
13527,High Value Customers,High Risk,33,12,4684,98.30%, Urgent Win-Back Email
13971,High Value Customers,High Risk,18,14,4668,96.20%, Urgent Win-Back Email
18097,High Value Customers,High Risk,7,11,4663,71.70%, Urgent Win-Back Email
16293,High Value Customers,High Risk,21,15,4658,96.40%, Urgent Win-Back Email
14466,High Value Customers,High Risk,28,13,4647,98.00%, Urgent Win-Back Email
12578,High Value Customers,High Risk,20,4,4642,90.10%, Urgent Win-Back Email
17442,High Value Customers,High Risk,36,15,4620,98.60%, Urgent Win-Back Email
12553,High Value Customers,High Risk,7,12,4609,71.70%, Urgent Win-Back Email
13851,High Value Customers,High Risk,95,8,4606,98.50%, Urgent Win-Back Email
18257,High Value Customers,High Risk,38,12,4600,98.30%, Urgent Win-Back Email
14514,High Value Customers,High Risk,60,9,4599,98.70%, Urgent Win-Back Email
17188,High Value Customers,High Risk,10,13,4593,91.20%, Urgent Win-Back Email
15416,High Value Customers,High Risk,64,7,4573,98.20%, Urgent Win-Back Email
13491,High Value Customers,High Risk,51,27,4567,98.90%, Urgent Win-Back Email
14701,High Value Customers,High Risk,10,15,4562,91.20%, Urgent Win-Back Email
17613,High Value Customers,High Risk,22,14,4559,97.00%, Urgent Win-Back Email
15365,High Value Customers,High Risk,25,13,4557,98.00%, Urgent Win-Back Email
13571,High Value Customers,High Risk,12,26,4547,94.90%, Urgent Win-Back Email
18069,High Value Customers,High Risk,25,11,4541,97.40%, Urgent Win-Back Email
12598,High Value Customers,High Risk,9,11,4534,88.30%, Urgent Win-Back Email
14001,High Value Customers,High Risk,45,9,4530,98.10%, Urgent Win-Back Email
14290,High Value Customers,High Risk,10,8,4517,76.10%, Urgent Win-Back Email
15680,High Value Customers,High Risk,8,10,4508,76.90%, Urgent Win-Back Email
15764,High Value Customers,High Risk,87,8,4503,98.50%, Urgent Win-Back Email
17220,High Value Customers,High Risk,23,21,4482,97.00%, Urgent Win-Back Email
16912,High Value Customers,High Risk,28,15,4480,98.00%, Urgent Win-Back Email
12627,High Value Customers,High Risk,10,7,4479,74.00%, Urgent Win-Back Email
14341,High Value Customers,High Risk,44,18,4467,98.60%, Urgent Win-Back Email
16081,High Value Customers,High Risk,55,8,4460,98.40%, Urgent Win-Back Email
15240,High Value Customers,High Risk,44,12,4460,98.30%, Urgent Win-Back Email
17682,High Value Customers,High Risk,9,11,4457,88.30%, Urgent Win-Back Email
18093,High Value Customers,High Risk,92,8,4453,98.50%, Urgent Win-Back Email
16098,High Value Customers,High Risk,87,14,4448,99.20%, Urgent Win-Back Email
13982,High Value Customers,High Risk,38,9,4446,98.10%, Urgent Win-Back Email
16218,High Value Customers,High Risk,29,13,4440,98.00%, Urgent Win-Back Email
17722,High Value Customers,High Risk,95,5,4430,98.30%, Urgent Win-Back Email
12349,High Value Customers,High Risk,18,4,4429,90.10%, Urgent Win-Back Email
15845,High Value Customers,High Risk,17,11,4426,95.10%, Urgent Win-Back Email
16563,High Value Customers,High Risk,53,6,4423,97.30%, Urgent Win-Back Email
14211,High Value Customers,High Risk,52,18,4402,98.60%, Urgent Win-Back Email
15861,High Value Customers,High Risk,11,12,4402,92.00%, Urgent Win-Back Email
15203,High Value Customers,High Risk,25,15,4400,98.00%, Urgent Win-Back Email
16150,High Value Customers,High Risk,42,10,4396,98.10%, Urgent Win-Back Email
13505,High Value Customers,High Risk,72,4,4394,98.40%, Urgent Win-Back Email
13880,High Value Customers,High Risk,20,17,4392,96.20%, Urgent Win-Back Email
16732,High Value Customers,High Risk,31,4,4388,97.40%, Urgent Win-Back Email
16455,High Value Customers,High Risk,63,11,4384,98.90%, Urgent Win-Back Email
15708,High Value Customers,High Risk,40,9,4379,98.10%, Urgent Win-Back Email
17372,High Value Customers,High Risk,40,28,4378,98.90%, Urgent Win-Back Email
12523,High Value Customers,High Risk,18,23,4372,96.20%, Urgent Win-Back Email
14482,High Value Customers,High Risk,17,12,4358,95.10%, Urgent Win-Back Email
12408,High Value Customers,High Risk,32,8,4341,97.50%, Urgent Win-Back Email
18077,High Value Customers,High Risk,7,18,4339,71.70%, Urgent Win-Back Email
16241,High Value Customers,High Risk,9,16,4329,89.40%, Urgent Win-Back Email
14854,High Value Customers,High Risk,77,11,4323,98.90%, Urgent Win-Back Email
12370,High Value Customers,High Risk,50,7,4320,97.20%, Urgent Win-Back Email
16477,High Value Customers,High Risk,63,11,4320,98.90%, Urgent Win-Back Email
14334,High Value Customers,High Risk,16,12,4318,94.70%, Urgent Win-Back Email
18259,High Value Customers,High Risk,24,7,4318,93.60%, Urgent Win-Back Email
15493,High Value Customers,High Risk,32,9,4315,98.10%, Urgent Win-Back Email
12928,High Value Customers,High Risk,34,12,4305,98.30%, Urgent Win-Back Email
18230,High Value Customers,High Risk,8,9,4291,76.90%, Urgent Win-Back Email
17930,High Value Customers,High Risk,35,13,4275,98.60%, Urgent Win-Back Email
16712,High Value Customers,High Risk,8,13,4267,76.90%, Urgent Win-Back Email
14239,High Value Customers,High Risk,42,21,4263,98.60%, Urgent Win-Back Email
14047,High Value Customers,High Risk,8,14,4255,76.90%, Urgent Win-Back Email
16743,High Value Customers,High Risk,28,14,4253,98.00%, Urgent Win-Back Email
12360,High Value Customers,High Risk,51,8,4253,97.50%, Urgent Win-Back Email
16571,High Value Customers,High Risk,26,10,4249,97.10%, Urgent Win-Back Email
18079,High Value Customers,High Risk,44,5,4243,97.30%, Urgent Win-Back Email
13911,High Value Customers,High Risk,56,20,4235,99.10%, Urgent Win-Back Email
16875,High Value Customers,High Risk,66,11,4235,98.90%, Urgent Win-Back Email
15518,High Value Customers,High Risk,63,15,4219,99.10%, Urgent Win-Back Email
15752,High Value Customers,High Risk,39,9,4208,98.10%, Urgent Win-Back Email
15050,High Value Customers,High Risk,24,5,4194,93.80%, Urgent Win-Back Email
17738,High Value Customers,High Risk,18,13,4184,96.20%, Urgent Win-Back Email
18287,High Value Customers,High Risk,42,7,4183,97.20%, Urgent Win-Back Email
18194,High Value Customers,High Risk,81,6,4162,98.30%, Urgent Win-Back Email
13461,High Value Customers,High Risk,38,6,4160,97.30%, Urgent Win-Back Email
16209,High Value Customers,High Risk,88,9,4147,98.80%, Urgent Win-Back Email
13450,High Value Customers,High Risk,26,13,4120,98.00%, Urgent Win-Back Email
16928,High Value Customers,High Risk,79,29,4113,99.30%, Urgent Win-Back Email
17287,High Value Customers,High Risk,25,21,4112,98.00%, Urgent Win-Back Email
14408,High Value Customers,High Risk,10,11,4110,89.00%, Urgent Win-Back Email
14878,High Value Customers,High Risk,12,25,4105,94.90%, Urgent Win-Back Email
13421,High Value Customers,High Risk,39,8,4103,97.50%, Urgent Win-Back Email
